Transaction ID,Date,Month,Quarter,Customer ID,SKU,Product Name,Category,Brand,Channel,Region,Quantity,Unit Price ($),Discount (%),Discount Amount ($),Revenue ($),COGS ($),Gross Profit ($),Payment Method,Order Status
TXN-100545,2023-07-15,July,Q3,CUST-2435,SKU-1014,Wool Sweater,Apparel,StyleCo,Website,Southwest,4,143.8,20,115.04,460.16,248.6,211.56,Debit Card,Completed
TXN-100546,2023-02-12,February,Q1,CUST-2160,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Social Commerce,Midwest,2,54.64,20,21.86,87.42,40.64,46.78,Debit Card,Completed
TXN-100547,2023-09-25,September,Q3,CUST-1482,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Website,Southwest,1,94.76,10,9.48,85.28,78.82,6.46,Debit Card,Completed
TXN-100548,2023-03-21,March,Q1,CUST-2745,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Marketplace,Midwest,3,106.06,0,0.0,318.18,100.26,217.92,Buy Now Pay Later,Returned
TXN-100549,2023-05-22,May,Q2,CUST-3787,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Social Commerce,UK,3,36.35,10,10.9,98.15,90.06,8.09,Debit Card,Returned
TXN-100550,2023-07-09,July,Q3,CUST-3290,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Social Commerce,Midwest,4,98.58,0,0.0,394.32,210.28,184.04,PayPal,Cancelled
TXN-100551,2023-03-12,March,Q1,CUST-4502,SKU-1022,Blender,Home & Kitchen,CozyCraft,Website,Canada,4,26.7,15,16.02,90.78,49.08,41.7,Debit Card,Returned
TXN-100552,2023-04-20,April,Q2,CUST-3082,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Social Commerce,UK,2,144.95,0,0.0,289.9,154.38,135.52,PayPal,Cancelled
TXN-100553,2023-07-19,July,Q3,CUST-4950,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Website,UK,1,189.99,0,0.0,189.99,63.51,126.48,Credit Card,Completed
TXN-100554,2023-02-02,February,Q1,CUST-2077,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Mobile App,Midwest,4,54.64,0,0.0,218.56,81.28,137.28,Credit Card,Cancelled
TXN-100555,2023-11-11,November,Q4,CUST-3687,SKU-1002,Smart Watch,Electronics,SoundWave,Marketplace,Canada,4,65.43,5,13.09,248.63,154.76,93.87,Buy Now Pay Later,Completed
TXN-100556,2023-09-11,September,Q3,CUST-2798,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Website,Southeast,2,89.62,15,26.89,152.35,76.26,76.09,Buy Now Pay Later,Completed
TXN-100557,2023-11-03,November,Q4,CUST-3091,SKU-1012,Hoodie,Apparel,UrbanThread,Mobile App,West,1,16.95,20,3.39,13.56,9.76,3.8,Debit Card,Completed
TXN-100558,2023-01-01,January,Q1,CUST-4996,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Mobile App,Northeast,2,53.95,15,16.18,91.72,70.4,21.32,PayPal,Returned
TXN-100559,2023-10-28,October,Q4,CUST-1820,SKU-1022,Blender,Home & Kitchen,CozyCraft,Website,Canada,4,26.7,5,5.34,101.46,49.08,52.38,Credit Card,Completed
TXN-100560,2023-10-14,October,Q4,CUST-4747,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Marketplace,Midwest,3,98.58,15,44.36,251.38,157.71,93.67,PayPal,Completed
TXN-100561,2023-07-26,July,Q3,CUST-3354,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Website,Midwest,2,77.67,5,7.77,147.57,56.24,91.33,Debit Card,Returned
TXN-100562,2023-02-07,February,Q1,CUST-3060,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Marketplace,Midwest,1,177.41,10,17.74,159.67,74.99,84.68,Credit Card,Cancelled
TXN-100563,2023-08-15,August,Q3,CUST-4956,SKU-1016,Yoga Pants,Apparel,UrbanThread,Social Commerce,West,3,205.4,15,92.43,523.77,212.7,311.07,Apple Pay,Completed
TXN-100564,2023-08-23,August,Q3,CUST-3791,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Social Commerce,West,3,78.84,20,47.3,189.22,143.04,46.18,Credit Card,Returned
TXN-100565,2023-07-15,July,Q3,CUST-3595,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Mobile App,Canada,3,124.26,0,0.0,372.78,157.86,214.92,Debit Card,Completed
TXN-100566,2023-10-02,October,Q4,CUST-1039,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Marketplace,Southeast,3,106.06,10,31.82,286.36,100.26,186.1,PayPal,Completed
TXN-100567,2023-10-11,October,Q4,CUST-4814,SKU-1025,Knife Set,Home & Kitchen,CozyCraft,Mobile App,Southwest,3,218.05,0,0.0,654.15,223.44,430.71,PayPal,Completed
TXN-100568,2023-12-16,December,Q4,CUST-4810,SKU-1013,Running Shorts,Apparel,PureWear,Mobile App,Southwest,3,84.95,0,0.0,254.85,159.21,95.64,Debit Card,Completed
TXN-100569,2023-05-16,May,Q2,CUST-1846,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Mobile App,Southeast,2,75.69,20,30.28,121.1,71.26,49.84,Debit Card,Cancelled
TXN-100570,2023-02-24,February,Q1,CUST-1491,SKU-1022,Blender,Home & Kitchen,CozyCraft,Website,Canada,2,26.7,20,10.68,42.72,24.54,18.18,Apple Pay,Cancelled
TXN-100571,2023-09-04,September,Q3,CUST-2520,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Marketplace,Southwest,1,76.53,20,15.31,61.22,52.96,8.26,Buy Now Pay Later,Completed
TXN-100572,2023-09-19,September,Q3,CUST-2147,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Social Commerce,Southeast,2,230.34,20,92.14,368.54,149.36,219.18,Buy Now Pay Later,Completed
TXN-100573,2023-10-04,October,Q4,CUST-1133,SKU-1003,Portable Charger,Electronics,TechPro,Marketplace,Southwest,4,154.03,5,30.81,585.31,307.16,278.15,Debit Card,Returned
TXN-100574,2023-12-19,December,Q4,CUST-1034,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Website,Canada,4,124.26,0,0.0,497.04,210.48,286.56,Debit Card,Returned
TXN-100575,2023-07-05,July,Q3,CUST-3509,SKU-1037,Perfume Roller,Beauty & Personal Care,LuxeGlow,Marketplace,Southeast,1,26.61,0,0.0,26.61,10.64,15.97,Buy Now Pay Later,Completed
TXN-100576,2023-11-10,November,Q4,CUST-2405,SKU-1015,Denim Jacket,Apparel,UrbanThread,Marketplace,Southeast,3,51.98,5,7.8,148.14,99.12,49.02,Apple Pay,Returned
TXN-100577,2023-07-10,July,Q3,CUST-2495,SKU-1013,Running Shorts,Apparel,PureWear,Social Commerce,Midwest,4,84.95,15,50.97,288.83,212.28,76.55,Apple Pay,Completed
TXN-100578,2023-12-18,December,Q4,CUST-1936,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Website,Canada,2,36.35,10,7.27,65.43,60.04,5.39,PayPal,Completed
TXN-100579,2023-07-15,July,Q3,CUST-1803,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Mobile App,UK,4,98.58,20,78.86,315.46,210.28,105.18,Debit Card,Returned
TXN-100580,2023-09-13,September,Q3,CUST-1550,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Marketplace,UK,2,76.53,5,7.65,145.41,105.92,39.49,Apple Pay,Completed
TXN-100581,2023-02-20,February,Q1,CUST-3828,SKU-1016,Yoga Pants,Apparel,UrbanThread,Mobile App,Northeast,1,205.4,5,10.27,195.13,70.9,124.23,Debit Card,Completed
TXN-100582,2023-06-21,June,Q2,CUST-2064,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Marketplace,Midwest,1,54.64,5,2.73,51.91,20.32,31.59,Buy Now Pay Later,Cancelled
TXN-100583,2023-07-30,July,Q3,CUST-1496,SKU-1016,Yoga Pants,Apparel,UrbanThread,Marketplace,UK,3,205.4,0,0.0,616.2,212.7,403.5,Buy Now Pay Later,Completed
TXN-100584,2023-05-26,May,Q2,CUST-2454,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Marketplace,Canada,2,36.35,20,14.54,58.16,60.04,-1.88,Buy Now Pay Later,Returned
TXN-100585,2023-07-15,July,Q3,CUST-3513,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Marketplace,Southwest,4,89.62,0,0.0,358.48,152.52,205.96,Debit Card,Completed
TXN-100586,2023-11-20,November,Q4,CUST-3508,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Social Commerce,UK,3,18.7,5,2.81,53.29,20.58,32.71,Credit Card,Completed
TXN-100587,2023-06-10,June,Q2,CUST-2297,SKU-1010,Slim Fit Jeans,Apparel,PureWear,Marketplace,Canada,3,35.11,0,0.0,105.33,74.61,30.72,PayPal,Cancelled
TXN-100588,2023-08-16,August,Q3,CUST-4198,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Marketplace,Canada,4,93.41,0,0.0,373.64,256.2,117.44,Buy Now Pay Later,Cancelled
TXN-100589,2023-04-05,April,Q2,CUST-4498,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Website,Southeast,4,174.23,0,0.0,696.92,295.8,401.12,Debit Card,Completed
TXN-100590,2023-03-27,March,Q1,CUST-2626,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Website,Northeast,1,75.69,0,0.0,75.69,35.63,40.06,Credit Card,Returned
TXN-100591,2023-07-23,July,Q3,CUST-3146,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Website,Northeast,1,98.58,0,0.0,98.58,52.57,46.01,PayPal,Cancelled
TXN-100592,2023-07-19,July,Q3,CUST-2267,SKU-1009,Phone Stand,Electronics,PixelEdge,Mobile App,Southeast,1,133.99,15,20.1,113.89,73.49,40.4,PayPal,Returned
TXN-100593,2023-09-27,September,Q3,CUST-4434,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Mobile App,Northeast,2,18.7,0,0.0,37.4,13.72,23.68,Credit Card,Completed
TXN-100594,2023-10-04,October,Q4,CUST-4829,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Marketplace,West,4,24.9,5,4.98,94.62,86.08,8.54,Apple Pay,Completed
TXN-100595,2023-11-02,November,Q4,CUST-2870,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Social Commerce,West,2,144.95,10,28.99,260.91,154.38,106.53,Buy Now Pay Later,Completed
TXN-100596,2023-04-27,April,Q2,CUST-4296,SKU-1022,Blender,Home & Kitchen,CozyCraft,Website,Southwest,4,26.7,10,10.68,96.12,49.08,47.04,PayPal,Completed
TXN-100597,2023-06-05,June,Q2,CUST-1043,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Website,West,3,106.06,0,0.0,318.18,100.26,217.92,Debit Card,Completed
TXN-100598,2023-01-05,January,Q1,CUST-3817,SKU-1018,Sneakers,Apparel,FitForm,Social Commerce,UK,4,103.56,10,41.42,372.82,178.32,194.5,Apple Pay,Completed
TXN-100599,2023-05-30,May,Q2,CUST-3445,SKU-1000,Wireless Earbuds,Electronics,SoundWave,Mobile App,UK,4,76.53,20,61.22,244.9,211.84,33.06,Credit Card,Cancelled
TXN-100600,2023-10-15,October,Q4,CUST-2790,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Social Commerce,Southeast,2,53.95,5,5.39,102.51,70.4,32.11,Debit Card,Returned
TXN-100601,2023-02-10,February,Q1,CUST-2729,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Mobile App,West,2,118.07,0,0.0,236.14,79.4,156.74,Buy Now Pay Later,Completed
TXN-100602,2023-04-07,April,Q2,CUST-4495,SKU-1018,Sneakers,Apparel,FitForm,Website,Southeast,3,103.56,5,15.53,295.15,133.74,161.41,Debit Card,Completed
TXN-100603,2023-08-20,August,Q3,CUST-2114,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Social Commerce,Southeast,4,124.26,10,49.7,447.34,210.48,236.86,PayPal,Completed
TXN-100604,2023-01-12,January,Q1,CUST-1761,SKU-1009,Phone Stand,Electronics,PixelEdge,Website,Midwest,1,133.99,10,13.4,120.59,73.49,47.1,PayPal,Completed
TXN-100605,2023-01-05,January,Q1,CUST-1953,SKU-1045,Dumbbell Set,Sports & Outdoors,ActiveGear,Website,Southeast,4,94.76,15,56.86,322.18,315.28,6.9,Credit Card,Returned
TXN-100606,2023-06-09,June,Q2,CUST-4218,SKU-1013,Running Shorts,Apparel,PureWear,Social Commerce,Midwest,3,84.95,5,12.74,242.11,159.21,82.9,Apple Pay,Completed
TXN-100607,2023-03-16,March,Q1,CUST-1229,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Marketplace,UK,1,98.51,20,19.7,78.81,55.17,23.64,Apple Pay,Completed
TXN-100608,2023-04-09,April,Q2,CUST-4668,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Marketplace,UK,4,196.28,0,0.0,785.12,286.92,498.2,Apple Pay,Completed
TXN-100609,2023-08-15,August,Q3,CUST-2012,SKU-1007,Gaming Mouse,Electronics,PixelEdge,Website,Southeast,2,124.26,5,12.43,236.09,105.24,130.85,Apple Pay,Completed
TXN-100610,2023-07-19,July,Q3,CUST-3791,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Marketplace,Midwest,2,194.87,5,19.49,370.25,157.58,212.67,Debit Card,Completed
TXN-100611,2023-09-04,September,Q3,CUST-3615,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Marketplace,Southeast,1,75.69,0,0.0,75.69,35.63,40.06,PayPal,Completed
TXN-100612,2023-05-01,May,Q2,CUST-3592,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Social Commerce,Midwest,2,197.52,0,0.0,395.04,133.08,261.96,Credit Card,Completed
TXN-100613,2023-05-05,May,Q2,CUST-1036,SKU-1017,Baseball Cap,Apparel,FitForm,Website,West,1,56.33,5,2.82,53.51,41.45,12.06,Apple Pay,Cancelled
TXN-100614,2023-02-15,February,Q1,CUST-2018,SKU-1009,Phone Stand,Electronics,PixelEdge,Mobile App,Southwest,3,133.99,20,80.39,321.58,220.47,101.11,Credit Card,Cancelled
TXN-100615,2023-07-02,July,Q3,CUST-3640,SKU-1021,Air Fryer,Home & Kitchen,CozyCraft,Mobile App,Canada,1,98.51,0,0.0,98.51,55.17,43.34,Buy Now Pay Later,Completed
TXN-100616,2023-06-12,June,Q2,CUST-3287,SKU-1008,LED Desk Lamp,Electronics,TechPro,Marketplace,UK,4,81.6,0,0.0,326.4,117.28,209.12,Apple Pay,Completed
TXN-100617,2023-03-10,March,Q1,CUST-2026,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Website,Southwest,4,53.26,0,0.0,213.04,146.56,66.48,Apple Pay,Cancelled
TXN-100618,2023-10-18,October,Q4,CUST-1764,SKU-1018,Sneakers,Apparel,FitForm,Marketplace,Midwest,4,103.56,0,0.0,414.24,178.32,235.92,Apple Pay,Completed
TXN-100619,2023-09-29,September,Q3,CUST-1634,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Social Commerce,Midwest,2,77.67,0,0.0,155.34,56.24,99.1,PayPal,Cancelled
TXN-100620,2023-11-23,November,Q4,CUST-3072,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Social Commerce,Canada,4,53.95,0,0.0,215.8,140.8,75.0,Debit Card,Completed
TXN-100621,2023-11-14,November,Q4,CUST-1978,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Marketplace,Canada,3,189.99,20,113.99,455.98,190.53,265.45,Credit Card,Cancelled
TXN-100622,2023-12-16,December,Q4,CUST-3037,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Mobile App,West,2,118.07,10,23.61,212.53,79.4,133.13,PayPal,Completed
TXN-100623,2023-02-19,February,Q1,CUST-3143,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Website,Northeast,3,106.06,0,0.0,318.18,100.26,217.92,Debit Card,Completed
TXN-100624,2023-09-06,September,Q3,CUST-1784,SKU-1002,Smart Watch,Electronics,SoundWave,Website,Northeast,2,65.43,0,0.0,130.86,77.38,53.48,Buy Now Pay Later,Returned
TXN-100625,2023-11-16,November,Q4,CUST-3872,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Marketplace,Northeast,4,197.52,10,79.01,711.07,266.16,444.91,PayPal,Completed
TXN-100626,2023-04-17,April,Q2,CUST-3685,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Social Commerce,UK,1,77.67,0,0.0,77.67,28.12,49.55,Credit Card,Returned
TXN-100627,2023-10-13,October,Q4,CUST-4045,SKU-1040,Resistance Bands,Sports & Outdoors,SwiftSport,Social Commerce,UK,1,18.7,0,0.0,18.7,6.86,11.84,PayPal,Completed
TXN-100628,2023-01-21,January,Q1,CUST-4007,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Website,UK,3,189.99,10,57.0,512.97,190.53,322.44,PayPal,Completed
TXN-100629,2023-04-29,April,Q2,CUST-3177,SKU-1013,Running Shorts,Apparel,PureWear,Social Commerce,Southeast,1,84.95,0,0.0,84.95,53.07,31.88,Debit Card,Cancelled
TXN-100630,2023-11-17,November,Q4,CUST-4880,SKU-1042,Water Bottle,Sports & Outdoors,TrailBlaze,Mobile App,West,2,197.52,10,39.5,355.54,133.08,222.46,Buy Now Pay Later,Returned
TXN-100631,2023-11-23,November,Q4,CUST-3361,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Marketplace,Canada,1,75.69,20,15.14,60.55,35.63,24.92,Apple Pay,Returned
TXN-100632,2023-04-03,April,Q2,CUST-3252,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Social Commerce,West,2,113.18,20,45.27,181.09,78.02,103.07,PayPal,Completed
TXN-100633,2023-06-11,June,Q2,CUST-3253,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Marketplace,UK,4,196.28,0,0.0,785.12,286.92,498.2,PayPal,Returned
TXN-100634,2023-06-15,June,Q2,CUST-3492,SKU-1048,Gym Bag,Sports & Outdoors,TrailBlaze,Mobile App,West,4,78.84,20,63.07,252.29,190.72,61.57,Buy Now Pay Later,Completed
TXN-100635,2023-08-20,August,Q3,CUST-2832,SKU-1024,Cutting Board,Home & Kitchen,HomeEase,Social Commerce,Northeast,3,118.07,0,0.0,354.21,119.1,235.11,Credit Card,Completed
TXN-100636,2023-03-11,March,Q1,CUST-4646,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Marketplace,Northeast,1,77.67,10,7.77,69.9,28.12,41.78,PayPal,Completed
TXN-100637,2023-12-20,December,Q4,CUST-4368,SKU-1013,Running Shorts,Apparel,PureWear,Marketplace,West,3,84.95,0,0.0,254.85,159.21,95.64,Buy Now Pay Later,Cancelled
TXN-100638,2023-01-20,January,Q1,CUST-2885,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Marketplace,Southeast,2,36.35,0,0.0,72.7,60.04,12.66,Debit Card,Completed
TXN-100639,2023-05-12,May,Q2,CUST-4322,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Marketplace,Northeast,2,53.95,0,0.0,107.9,70.4,37.5,Buy Now Pay Later,Returned
TXN-100640,2023-02-09,February,Q1,CUST-3963,SKU-1036,Body Lotion,Beauty & Personal Care,NatureSoft,Marketplace,UK,2,36.35,15,10.9,61.8,60.04,1.76,Apple Pay,Completed
TXN-100641,2023-11-25,November,Q4,CUST-2230,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Website,Canada,1,230.34,10,23.03,207.31,74.68,132.63,Buy Now Pay Later,Returned
TXN-100642,2023-06-21,June,Q2,CUST-2425,SKU-1005,Webcam,Electronics,TechPro,Social Commerce,Southwest,1,26.46,20,5.29,21.17,19.42,1.75,Credit Card,Completed
TXN-100643,2023-11-20,November,Q4,CUST-2566,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Website,Midwest,1,75.69,15,11.35,64.34,35.63,28.71,Buy Now Pay Later,Completed
TXN-100644,2023-09-15,September,Q3,CUST-3858,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Mobile App,Southeast,2,24.9,0,0.0,49.8,43.04,6.76,Credit Card,Returned
TXN-100645,2023-08-10,August,Q3,CUST-2186,SKU-1028,Throw Pillow,Home & Kitchen,HomeEase,Social Commerce,Southeast,1,174.23,0,0.0,174.23,73.95,100.28,Debit Card,Completed
TXN-100646,2023-01-26,January,Q1,CUST-3245,SKU-1005,Webcam,Electronics,TechPro,Social Commerce,Midwest,4,26.46,10,10.58,95.26,77.68,17.58,Credit Card,Returned
TXN-100647,2023-12-24,December,Q4,CUST-1534,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Mobile App,Southwest,4,177.41,20,141.93,567.71,299.96,267.75,Buy Now Pay Later,Completed
TXN-100648,2023-10-20,October,Q4,CUST-1803,SKU-1031,SPF Moisturizer,Beauty & Personal Care,GlowLab,Mobile App,Southeast,4,230.34,15,138.2,783.16,298.72,484.44,Credit Card,Completed
TXN-100649,2023-12-17,December,Q4,CUST-4785,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Website,Northeast,4,89.62,0,0.0,358.48,152.52,205.96,Apple Pay,Returned
TXN-100650,2023-06-14,June,Q2,CUST-2411,SKU-1023,Non-stick Pan,Home & Kitchen,ChefLine,Website,UK,3,53.95,0,0.0,161.85,105.6,56.25,PayPal,Completed
TXN-100651,2023-03-16,March,Q1,CUST-2804,SKU-1022,Blender,Home & Kitchen,CozyCraft,Website,UK,4,26.7,10,10.68,96.12,49.08,47.04,Debit Card,Completed
TXN-100652,2023-02-13,February,Q1,CUST-1460,SKU-1043,Jump Rope,Sports & Outdoors,ActiveGear,Website,Southeast,3,93.88,0,0.0,281.64,159.33,122.31,Buy Now Pay Later,Completed
TXN-100653,2023-12-22,December,Q4,CUST-4294,SKU-1018,Sneakers,Apparel,FitForm,Website,Midwest,1,103.56,0,0.0,103.56,44.58,58.98,Apple Pay,Returned
TXN-100654,2023-10-03,October,Q4,CUST-1867,SKU-1001,Bluetooth Speaker,Electronics,TechPro,Mobile App,West,3,53.26,0,0.0,159.78,109.92,49.86,Buy Now Pay Later,Completed
TXN-100655,2023-03-14,March,Q1,CUST-3847,SKU-1035,Lip Balm Set,Beauty & Personal Care,GlowLab,Website,Southwest,4,98.58,10,39.43,354.89,210.28,144.61,Buy Now Pay Later,Cancelled
TXN-100656,2023-01-31,January,Q1,CUST-2163,SKU-1002,Smart Watch,Electronics,SoundWave,Mobile App,UK,3,65.43,0,0.0,196.29,116.07,80.22,Buy Now Pay Later,Completed
TXN-100657,2023-01-05,January,Q1,CUST-1272,SKU-1003,Portable Charger,Electronics,TechPro,Social Commerce,Canada,4,154.03,15,92.42,523.7,307.16,216.54,PayPal,Completed
TXN-100658,2023-11-29,November,Q4,CUST-2583,SKU-1006,Mechanical Keyboard,Electronics,NovaTech,Mobile App,Southwest,1,113.18,0,0.0,113.18,39.01,74.17,Buy Now Pay Later,Completed
TXN-100659,2023-11-02,November,Q4,CUST-3177,SKU-1020,Coffee Maker,Home & Kitchen,HomeEase,Website,Southeast,4,24.9,20,19.92,79.68,86.08,-6.4,Debit Card,Cancelled
TXN-100660,2023-05-07,May,Q2,CUST-4777,SKU-1029,Scented Candle,Home & Kitchen,HomeEase,Marketplace,Midwest,1,124.77,0,0.0,124.77,69.64,55.13,Apple Pay,Returned
TXN-100661,2023-06-27,June,Q2,CUST-3802,SKU-1047,Hiking Socks,Sports & Outdoors,TrailBlaze,Marketplace,Midwest,2,75.69,0,0.0,151.38,71.26,80.12,PayPal,Completed
TXN-100662,2023-02-01,February,Q1,CUST-3563,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Marketplace,Southwest,3,177.41,20,106.45,425.78,224.97,200.81,Credit Card,Cancelled
TXN-100663,2023-06-24,June,Q2,CUST-4674,SKU-1017,Baseball Cap,Apparel,FitForm,Social Commerce,Canada,2,56.33,0,0.0,112.66,82.9,29.76,Debit Card,Completed
TXN-100664,2023-12-14,December,Q4,CUST-3508,SKU-1046,Cycling Gloves,Sports & Outdoors,ActiveGear,Mobile App,Southwest,4,99.34,10,39.74,357.62,149.4,208.22,Debit Card,Cancelled
TXN-100665,2023-11-06,November,Q4,CUST-2348,SKU-1009,Phone Stand,Electronics,PixelEdge,Social Commerce,West,4,133.99,0,0.0,535.96,293.96,242.0,Debit Card,Completed
TXN-100666,2023-10-05,October,Q4,CUST-3801,SKU-1041,Yoga Mat,Sports & Outdoors,TrailBlaze,Mobile App,UK,2,93.41,10,18.68,168.14,128.1,40.04,Debit Card,Completed
TXN-100667,2023-03-16,March,Q1,CUST-3687,SKU-1044,Foam Roller,Sports & Outdoors,SwiftSport,Mobile App,Midwest,2,144.95,5,14.49,275.41,154.38,121.03,Credit Card,Cancelled
TXN-100668,2023-06-12,June,Q2,CUST-4438,SKU-1034,Face Mask Kit,Beauty & Personal Care,LuxeGlow,Mobile App,Canada,1,196.28,0,0.0,196.28,71.73,124.55,Credit Card,Completed
TXN-100669,2023-08-15,August,Q3,CUST-4054,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Marketplace,Southeast,4,106.06,0,0.0,424.24,133.68,290.56,Debit Card,Completed
TXN-100670,2023-11-10,November,Q4,CUST-3527,SKU-1008,LED Desk Lamp,Electronics,TechPro,Marketplace,West,2,81.6,0,0.0,163.2,58.64,104.56,Buy Now Pay Later,Cancelled
TXN-100671,2023-12-18,December,Q4,CUST-1106,SKU-1014,Wool Sweater,Apparel,StyleCo,Marketplace,Northeast,2,143.8,0,0.0,287.6,124.3,163.3,Apple Pay,Completed
TXN-100672,2023-11-29,November,Q4,CUST-2531,SKU-1032,Shampoo Bar,Beauty & Personal Care,PureSkin,Mobile App,UK,4,177.41,15,106.45,603.19,299.96,303.23,Apple Pay,Returned
TXN-100673,2023-04-09,April,Q2,CUST-1926,SKU-1030,Vitamin C Serum,Beauty & Personal Care,NatureSoft,Website,Southwest,2,54.64,0,0.0,109.28,40.64,68.64,Credit Card,Completed
TXN-100674,2023-12-10,December,Q4,CUST-1830,SKU-1026,Dish Rack,Home & Kitchen,CozyCraft,Mobile App,Northeast,2,106.06,15,31.82,180.3,66.84,113.46,Debit Card,Returned
TXN-100675,2023-06-16,June,Q2,CUST-4550,SKU-1039,Nail Polish Set,Beauty & Personal Care,PureSkin,Social Commerce,Southeast,4,189.99,15,113.99,645.97,254.04,391.93,Apple Pay,Returned
TXN-100676,2023-07-14,July,Q3,CUST-3949,SKU-1049,Protein Shaker,Sports & Outdoors,TrailBlaze,Marketplace,Southwest,1,89.62,10,8.96,80.66,38.13,42.53,Buy Now Pay Later,Cancelled
TXN-100677,2023-02-25,February,Q1,CUST-2849,SKU-1038,Hair Ties Pack,Beauty & Personal Care,LuxeGlow,Social Commerce,UK,1,77.67,10,7.77,69.9,28.12,41.78,Credit Card,Completed
TXN-100678,2023-01-21,January,Q1,CUST-3284,SKU-1033,Electric Toothbrush,Beauty & Personal Care,LuxeGlow,Social Commerce,West,4,194.87,15,116.92,662.56,315.16,347.4,Credit Card,Completed
TXN-100679,2023-06-05,June,Q2,CUST-4168,SKU-1018,Sneakers,Apparel,FitForm,Marketplace,Southwest,4,103.56,5,20.71,393.53,178.32,215.21,Debit Card,Returned
TXN-100680,2023-09-22,September,Q3,CUST-4701,SKU-1018,Sneakers,Apparel,FitForm,Mobile App,Southwest,1,103.56,15,15.53,88.03,44.58,43.45,Apple Pay,Completed
